timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.004627403803169727,-0.0025996139738708735,-0.004111647140234709,0.0012001364957541227,0.005231732036918402,-0.009312123991549015,0.0
1,0.003935877233743668,-0.0027805306017398834,-0.004991654306650162,0.0014167357003316283,0.004726859740912914,-0.008943966589868069,0.0
2,0.003935877233743668,-0.003142364090308547,-0.005944995675235987,0.0006466050981543958,0.004121012520045042,-0.008207649923861027,0.0
3,0.003935877233743668,-0.004137405660003424,-0.007338340859860182,0.0007428714307025075,0.00311126746237278,-0.00783949252218008,0.0
4,0.005318930372595787,-0.00567519711330533,-0.009905030019581318,0.0004059392958879471,0.0003849561035167426,-0.0074713341891765594,0.0
5,0.003935877233743668,-0.007303447462618351,-0.01577174663543701,-0.0008455229690298438,-0.0046132816933095455,-0.00526238651946187,0.0
6,0.003244350664317608,-0.009022155776619911,-0.02471848949790001,-0.0029633822850883007,-0.012337830848991871,-0.0030534386169165373,0.0
7,-0.00021328245929908007,-0.012821405194699764,-0.03542524576187134,-0.0074397665448486805,-0.026019874960184097,0.0028370891232043505,0.0
8,0.004627403803169727,-0.0024186973460018635,-0.00271830172277987,0.0009113374981097877,0.005837579257786274,-0.008575808256864548,0.0
9,0.004627403803169727,-0.0027805306017398834,-0.0034516414161771536,0.0007669380283914506,0.005231732036918402,-0.008943966589868069,0.0
10,0.003935877233743668,-0.003142364090308547,-0.004478316754102707,0.0010316703701391816,0.005332706496119499,-0.00783949252218008,0.0
11,0.003935877233743668,-0.00341373891569674,-0.004551650490611792,0.0005503387656062841,0.0046258848160505295,-0.008575808256864548,0.0
12,0.003935877233743668,-0.00341373891569674,-0.004624984692782164,0.0006466050981543958,0.004524910356849432,-0.008207649923861027,0.0
13,0.003935877233743668,-0.00341373891569674,-0.00433164881542325,0.0010076038306578994,0.004524910356849432,-0.008207649923861027,0.0
14,0.003935877233743668,-0.00341373891569674,-0.0041849808767437935,0.0010557370260357857,0.0044239358976483345,-0.008207649923861027,0.0
15,0.003935877233743668,-0.003323280718177557,-0.004111647140234709,0.0012001364957541227,0.004322961438447237,-0.008207649923861027,0.0
16,0.003244350664317608,-0.0025996139738708735,-0.005284990184009075,0.002042466774582863,0.005231732036918402,-0.009680282324552536,0.0
17,0.003244350664317608,-0.003323280718177557,-0.005504992324858904,0.00021340663079172373,0.003616139991208911,-0.008575808256864548,0.0
18,0.003244350664317608,-0.00395648879930377,-0.005431658122688532,-0.0008455229690298438,0.00270736962556839,-0.00783949252218008,0.0
19,0.003244350664317608,-0.005946572404354811,-0.008145014755427837,-0.0020488521549850702,0.000485930620925501,-0.007103176321834326,0.0
20,0.002552824094891548,-0.009745822288095951,-0.012545051984488964,-0.005995771382004023,-0.004259870853275061,-0.004526070319116116,0.0
21,0.002552824094891548,-0.013635531067848206,-0.022811805829405785,-0.0107128219678998,-0.014489850029349327,-0.001948964549228549,0.0
22,0.00047824415378272533,-0.018565509468317032,-0.04070529341697693,-0.017162665724754333,-0.03152298554778099,0.0028370891232043505,0.0
23,-0.0036709154956042767,-0.02533857710659504,-0.06299881637096405,-0.024671439081430435,-0.056059788912534714,0.006702748127281666,0.0
