timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.05574524775147438,0.0038829667028039694,-0.055950455367565155,-0.028506845235824585,-0.06552037596702576,0.06550747901201248,0.0
1,0.059438034892082214,-0.008263956755399704,-0.055074792355298996,-0.045229267328977585,-0.059154070913791656,0.06442012637853622,0.0
2,0.06346653401851654,-0.0015963518526405096,-0.061204440891742706,-0.02884850651025772,-0.053848814219236374,0.04158584401011467,0.0
3,0.061004672199487686,-0.005623321048915386,-0.07521506398916245,-0.03543497622013092,-0.04599703475832939,0.034083154052495956,0.0
4,0.06122848019003868,-0.009452242404222488,-0.06295576691627502,-0.025412913411855698,-0.03655368089675903,0.04289066046476364,1.0
5,0.05809520184993744,-0.010706543922424316,-0.0760907307267189,-0.03334704786539078,-0.03899409994482994,0.030929846689105034,0.0
6,0.05619285628199577,-0.009980369359254837,-0.08659869432449341,-0.03361278399825096,-0.039842940866947174,0.02019229717552662,0.0
7,0.056640468537807465,-0.005359257571399212,-0.08484736829996109,-0.027576768770813942,-0.034219369292259216,0.004344215616583824,0.0
8,0.042260970920324326,-0.0142053859308362,-0.006037606857717037,-0.008481698110699654,-0.041116200387477875,0.10182486474514008,1.0
9,0.04466687887907028,-0.017374148592352867,-0.003410615026950836,-0.016985267400741577,-0.04132841154932976,0.08877670019865036,1.0
10,0.05809520184993744,-0.009188178926706314,0.005783857312053442,-0.004078063182532787,-0.039206307381391525,0.06615988165140152,1.0
11,0.06413795053958893,-0.009518258273601532,-0.01041592750698328,-0.006507654674351215,-0.034113261848688126,0.062462907284498215,1.0
12,0.05809520184993744,-0.009254194796085358,-0.002097118878737092,-0.0019521706271916628,-0.027004221454262733,0.0639851912856102,1.0
13,0.057088080793619156,-0.006745590828359127,-0.01917256787419319,-0.006659504026174545,-0.028914112597703934,0.042238254100084305,1.0
14,0.05250006914138794,-0.005227225832641125,-0.029680535197257996,-0.013264955952763557,-0.028277482837438583,0.029625030234456062,1.0
15,0.05317148566246033,0.00018607712991070002,-0.027929207310080528,-0.01584639586508274,-0.032097265124320984,0.01978454180061817,1.0
16,0.009753240272402763,-0.02001478523015976,0.07430456578731537,0.010499485768377781,-0.04281388223171234,0.10921882092952728,1.0
17,0.014509105123579502,-0.015261640772223473,0.0882057324051857,0.0015403670258820057,-0.05575870722532272,0.11356820911169052,1.0
18,0.011431780643761158,-0.020278848707675934,0.08043421804904938,0.01809195801615715,-0.04260167106986046,0.11443808674812317,1.0
19,0.00964133720844984,-0.017110085114836693,0.08130987733602524,0.024165937677025795,-0.029444638639688492,0.11095857620239258,1.0
20,0.01154368370771408,-0.015261640772223473,0.07693155854940414,0.02841772325336933,-0.0210623349994421,0.10747906565666199,1.0
21,0.012215099297463894,-0.013677258975803852,0.07211540639400482,0.027506625279784203,-0.014855185523629189,0.09530077874660492,1.0
22,0.014565056189894676,-0.012224909849464893,0.06708034127950668,0.03175840899348259,-0.012268872931599617,0.08790682256221771,1.0
23,0.016243595629930496,-0.010376464575529099,0.06598576158285141,0.03023991547524929,-0.009729810990393162,0.0822526216506958,1.0
24,0.004046203102916479,-0.018958529457449913,0.09734547883272171,0.009436539374291897,-0.02986905910074711,0.08529718965291977,1.0
25,0.00538903521373868,-0.028200754895806313,0.12574982643127441,0.009132840670645237,-0.027110325172543526,0.11052363365888596,1.0
26,0.002367662498727441,-0.027276532724499702,0.13209839165210724,0.02052154950797558,-0.010528086684644222,0.1131332665681839,1.0
27,0.0070675755850970745,-0.020806975662708282,0.13406863808631897,0.03145471215248108,0.002493000589311123,0.10486943274736404,1.0
28,0.009193726815283298,-0.018826497718691826,0.12120731920003891,0.04056568071246147,0.00472120800986886,0.1039995551109314,1.0
29,0.012327002361416817,-0.017506180331110954,0.11387363076210022,0.04117307811975479,0.012042460963129997,0.09617065638303757,1.0
30,0.016747158020734787,-0.01856243424117565,0.11098667979240417,0.04663965851068497,0.01384624745696783,0.09530077874660492,1.0
31,0.018929261714220047,-0.020146816968917847,0.09915152937173843,0.039350882172584534,0.01543782465159893,0.08964657783508301,1.0
32,-0.0016608342994004488,-0.03282186761498451,0.0882057324051857,0.0007811197428964078,-0.03177895024418831,0.08703694492578506,1.0
33,0.010984170250594616,-0.03308593109250069,0.12969031929969788,0.01809195801615715,-0.024351593106985092,0.11095857620239258,1.0
34,0.007515186443924904,-0.028596850112080574,0.12377957999706268,0.02902512066066265,-0.010471717454493046,0.11400314420461655,1.0
35,0.00538903521373868,-0.02239135652780533,0.12120731920003891,0.036010194569826126,0.0041906824335455894,0.11095857620239258,1.0
36,0.005612840875983238,-0.01961868815124035,0.10648521780967712,0.04117307811975479,0.00726773077622056,0.10878387838602066,1.0
37,0.009865143336355686,-0.01671398989856243,0.10298256576061249,0.03995828330516815,0.016392771154642105,0.09965016692876816,1.0
38,0.012774612754583359,-0.017506180331110954,0.09625089913606644,0.04299527034163475,0.020849185064435005,0.09573572129011154,1.0
39,0.015012666583061218,-0.01961868815124035,0.08557873964309692,0.037224993109703064,0.02169802598655224,0.08747188001871109,1.0
40,-0.003227472072467208,-0.02331557869911194,0.060950689017772675,0.004273657221347094,-0.04154062271118164,0.07442372292280197,1.0
41,-0.002556055784225464,-0.03070935793220997,0.0866733193397522,0.012473528273403645,-0.024033278226852417,0.10138992220163345,1.0
42,-0.0036750826984643936,-0.0237116739153862,0.06248310208320618,0.026291830465197563,-0.001910361577756703,0.09356102347373962,1.0
43,-0.008374995552003384,-0.016581958159804344,0.06160743907094002,0.037224993109703064,0.01384624745696783,0.08442731201648712,1.0
