timestep,x,y,z,roll,pitch,yaw,gripper
0,0.49709004163742065,0.18271049857139587,0.4210377037525177,-3.126572109966063,0.006895461859126151,0.024468985566259,0.0
1,0.4970862865447998,0.18271209299564362,0.4210384786128998,-3.1265719714274915,0.006895266016460733,0.024470962622273912,0.0
2,0.4972701668739319,0.1822032332420349,0.4210405945777893,-3.1265245606948113,0.006915431409847628,0.02345839068723283,0.0
3,0.4975462555885315,0.1814471334218979,0.42105019092559814,-3.126458525746248,0.006919203555323827,0.021960341058311666,0.0
4,0.49776268005371094,0.18084527552127838,0.4210532009601593,-3.1264087579839805,0.00693045545258153,0.02075897332039306,0.0
5,0.4979688227176666,0.18026521801948547,0.4210568368434906,-3.126361238629602,0.006940921740350214,0.019601772281160546,0.0
6,0.4981682598590851,0.17970958352088928,0.42106181383132935,-3.1263135781729887,0.006947326296368406,0.01849699893218661,0.0
7,0.49838635325431824,0.17901550233364105,0.4210107922554016,-3.126294838833166,0.0070730496809596755,0.017135574160335124,0.0
8,0.4986145496368408,0.17809690535068512,0.42083314061164856,-3.1263420674279554,0.007455508852737935,0.015371030202536329,0.0
9,0.4993264973163605,0.17540103197097778,0.4203208386898041,-3.1263079416033857,0.007990216566124086,0.010191897520453654,0.0
10,0.4994449019432068,0.17506776750087738,0.42033296823501587,-3.126280941674795,0.008000260060307296,0.009540406700019953,0.0
11,0.4996749460697174,0.17440538108348846,0.42033880949020386,-3.126222431106425,0.008015762687246353,0.008224214354338842,0.0
12,0.4998352527618408,0.17393675446510315,0.42034339904785156,-3.1261852436188042,0.008022455384959937,0.007291417798601675,0.0
13,0.499981552362442,0.17351852357387543,0.420349657535553,-3.1261504278945456,0.008021345755415021,0.006461922884773821,0.0
14,0.5000946521759033,0.17318737506866455,0.4203501343727112,-3.1261209633694476,0.00803303947540912,0.005804369733440663,0.0
15,0.5002006888389587,0.1728818267583847,0.42035555839538574,-3.126091286447015,0.008032117006654849,0.00519511404377485,0.0
16,0.5003023147583008,0.17257925868034363,0.42035627365112305,-3.126070883718581,0.008041006222737845,0.004594897847517008,0.0
17,0.500591516494751,0.17173995077610016,0.4203678369522095,-3.125997202811612,0.008039502826441502,0.0029354849383224483,0.0
18,0.5006545782089233,0.17155778408050537,0.42037296295166016,-3.1259788221042224,0.00803558088641032,0.0025775341218366777,0.0
19,0.5007776021957397,0.17119230329990387,0.42037373781204224,-3.1259505683315227,0.00804791989193454,0.0018461541199128865,0.0
20,0.5008942484855652,0.17084947228431702,0.4203767478466034,-3.125917669436373,0.008049844505872539,0.0011667690342404002,0.0
21,0.5010140538215637,0.1704959124326706,0.42038166522979736,-3.1258882770870904,0.008051695301060535,0.000469854108680252,0.0
22,0.5011082291603088,0.17021618783473969,0.420383095741272,-3.1258683829245917,0.00805472522512618,-8.191079241435057e-05,0.0
23,0.5011863112449646,0.1699853390455246,0.4203867018222809,-3.125843184607961,0.008055748412982178,-0.0005449990448287983,0.0
24,0.5012575387954712,0.16977526247501373,0.4203864634037018,-3.1258311199263873,0.008060382479549544,-0.000958172596669402,0.0
25,0.5013935565948486,0.16936330497264862,0.4203891456127167,-3.1257948833641396,0.0080685348766516,-0.0017735887379714173,0.0
