timestep,x,y,z,roll,pitch,yaw,gripper
0,0.49726760387420654,0.18247555196285248,0.42082253098487854,-3.1273156031688303,0.007704547403109885,0.02327504850302019,0.0
1,0.49725642800331116,0.18249739706516266,0.4208190143108368,-3.1273196904512335,0.007709309863576319,0.023322011181753283,0.0
2,0.4977600872516632,0.1811058521270752,0.4208385646343231,-3.127172380535336,0.007733969072473368,0.02056343909028,0.0
3,0.4981922209262848,0.17990371584892273,0.42085081338882446,-3.127066384260495,0.007747648042710997,0.018163956256064658,0.0
4,0.49857842922210693,0.17882488667964935,0.4208658039569855,-3.1269761856209852,0.007746271745893374,0.016020204508805955,0.0
5,0.4989791214466095,0.17769785225391388,0.42087823152542114,-3.1268792505365024,0.007759358266480332,0.013778510676310555,0.0
6,0.49950727820396423,0.17619800567626953,0.4208911061286926,-3.126750671175939,0.007773081301162499,0.010797512238356408,0.0
7,0.5002402663230896,0.1740884780883789,0.42091378569602966,-3.126570576701115,0.0077914655978046365,0.006620723696902943,0.0
8,0.5007889270782471,0.17249560356140137,0.4209308326244354,-3.12643370970895,0.007802370626370347,0.0034687855497719145,0.0
9,0.5011687278747559,0.17137324810028076,0.42093685269355774,-3.1263462708042273,0.00782327263047189,0.0012580293979672932,0.0
10,0.5013697743415833,0.170782670378685,0.42094820737838745,-3.126292885876875,0.007820879203213948,8.545789455469458e-05,0.0
11,0.5016047358512878,0.17007634043693542,0.4209446310997009,-3.1262344354565705,0.007850362449814963,-0.0013163274988186693,0.0
12,0.5018717646598816,0.1692870557308197,0.42095524072647095,-3.126170624781179,0.007849282235129262,-0.002871522330487715,0.0
13,0.5021087527275085,0.16857506334781647,0.4209590554237366,-3.126112688306111,0.007861443067040508,-0.0042757658634503025,0.0
14,0.502315104007721,0.1679563820362091,0.42096972465515137,-3.1260581622286536,0.007861658765823565,-0.005498811174132319,0.0
15,0.5024840831756592,0.16744841635227203,0.4209703505039215,-3.126016941425693,0.007874019267719135,-0.00650204210198138,0.0
16,0.5026351809501648,0.16699256002902985,0.4209774136543274,-3.1259773763670102,0.007870306813272165,-0.007407640144311345,0.0
17,0.502805769443512,0.1664690524339676,0.42097917199134827,-3.125936588984898,0.007884682268303411,-0.008434084466552156,0.0
18,0.5028701424598694,0.1662733554840088,0.42098692059516907,-3.1259149974938047,0.00787598100753839,-0.00882534645912987,0.0
19,0.5029557347297668,0.1660131961107254,0.4209838807582855,-3.1259004619997497,0.007887572529097442,-0.009330364869642659,0.0
20,0.503040611743927,0.1657557487487793,0.4209873378276825,-3.1258728221589913,0.007889111167286966,-0.009849551328486507,0.0
21,0.5031481385231018,0.16542774438858032,0.4209899604320526,-3.12584893968441,0.007892065423362515,-0.01049473586905885,0.0
22,0.503242552280426,0.16513685882091522,0.4209965467453003,-3.1258233375842295,0.007887344869974333,-0.011064466564209762,0.0
