timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.005318930372595787,-0.0025996139738708735,-0.00191162817645818,0.0028366639744490385,0.007453171070665121,-0.0059987022541463375,0.0
1,0.004627403803169727,-0.002961447462439537,-0.00389164499938488,0.0018740007653832436,0.0059385537169873714,-0.008575808256864548,0.0
2,0.003244350664317608,-0.003504197346046567,-0.0030116376001387835,0.0006947382935322821,0.006140502635389566,-0.004894228186458349,0.0
3,0.003244350664317608,-0.004499238915741444,-0.0034516414161771536,0.00035780612961389124,0.005231732036918402,-0.004526070319116116,0.0
4,0.002552824094891548,-0.005222905892878771,-0.003084971569478512,0.00026153979706577957,0.005534655414521694,-0.0015808065654709935,0.0
5,0.0018612974090501666,-0.006308405660092831,-0.0038183110300451517,-0.00031605816911906004,0.004827834200114012,-0.001212648581713438,0.0
6,0.00047824415378272533,-0.008117572404444218,-0.00433164881542325,0.00011714030551956967,0.0038180891424417496,0.000259983295109123,0.0
7,-0.000904809043277055,-0.010559947229921818,-0.0062383315525949,-0.0009417893015779555,-0.00032186537282541394,0.003941562958061695,0.0
8,0.004627403803169727,-0.0024186973460018635,-0.004404982551932335,0.0022590660955756903,0.006342451553791761,-0.007103176321834326,0.0
9,0.003935877233743668,-0.003142364090308547,-0.005284990184009075,0.001079803565517068,0.006544400472193956,-0.006735018454492092,0.0
10,0.003244350664317608,-0.00395648879930377,-0.004551650490611792,-0.0004123245016671717,0.006847323849797249,-0.004157912451773882,0.0
11,0.003244350664317608,-0.0045896973460912704,-0.004991654306650162,-0.00046045766794122756,0.006645374931395054,-0.003421596484258771,0.0
12,0.002552824094891548,-0.005494280718266964,-0.004111647140234709,-0.0006529903039336205,0.006645374931395054,-0.000476332672405988,0.0
13,0.002552824094891548,-0.0063988640904426575,-0.004698318429291248,-0.0008455229690298438,0.005837579257786274,0.0006281412788666785,0.0
14,0.0018612974090501666,-0.007303447462618351,-0.0052116564474999905,-0.001134321908466518,0.0046258848160505295,0.0028370891232043505,0.0
15,0.002552824094891548,-0.01019811350852251,-0.008291682228446007,-0.002674583112820983,0.0009908031206578016,0.006886826828122139,0.0
16,0.003935877233743668,-0.0022377807181328535,-0.005284990184009075,0.0009354040957987309,0.005837579257786274,-0.006735018454492092,0.0
17,0.004627403803169727,-0.0025996139738708735,-0.005504992324858904,0.0010076038306578994,0.005736604332923889,-0.006366860121488571,0.0
18,0.003244350664317608,-0.003142364090308547,-0.00477165263146162,-0.00017165868484880775,0.006039528176188469,-0.004157912451773882,0.0
19,0.003244350664317608,-0.003866030601784587,-0.006164997816085815,-0.0007011234993115067,0.005332706496119499,-0.003421596484258771,0.0
20,0.002552824094891548,-0.004861072171479464,-0.007705010939389467,-0.0007492566364817321,0.005130757577717304,-0.000476332672405988,0.0
21,0.0018612974090501666,-0.00567519711330533,-0.00946502573788166,-0.0015193872386589646,0.0038180891424417496,0.0021007731556892395,0.0
22,-0.00021328245929908007,-0.007122530601918697,-0.010638369247317314,-0.002145118312910199,0.0028083440847694874,0.005046037025749683,0.0
23,-0.0015963356709107757,-0.009203072637319565,-0.01327839121222496,-0.0045999097637832165,-0.000826737901661545,0.012225117534399033,0.0
24,0.004627403803169727,-0.003142364090308547,-0.004624984692782164,0.0004540724621620029,0.005736604332923889,-0.0059987022541463375,0.0
25,0.003244350664317608,-0.002961447462439537,-0.003524975385516882,-0.00017165868484880775,0.0059385537169873714,-0.006366860121488571,0.0
26,0.003244350664317608,-0.0037755724042654037,-0.0026449677534401417,-0.0006529903039336205,0.006443426012992859,-0.0037897545844316483,0.0
27,0.0018612974090501666,-0.004137405660003424,-0.0027916356921195984,-0.0008936561062000692,0.005736604332923889,-0.0015808065654709935,0.0
