timestep,x,y,z,roll,pitch,yaw,gripper
0,0.4886664152145386,0.1860906481742859,0.4084976613521576,-3.127506014234014,0.008850580519059736,0.024711791640156976,0.0
1,0.48866522312164307,0.18609048426151276,0.40849611163139343,-3.1275032954235087,0.008853632382976873,0.02470918963853678,0.0
2,0.48890796303749084,0.18544743955135345,0.40850862860679626,-3.127418783521785,0.008862999272559291,0.023403479225198885,0.0
3,0.48929694294929504,0.18441128730773926,0.4085209369659424,-3.1273149698091642,0.008880562276648796,0.02131232376621182,0.0
4,0.48953667283058167,0.18376901745796204,0.40853098034858704,-3.1272467948695866,0.008883873544405008,0.02000029474946748,0.0
5,0.4897763133049011,0.18312104046344757,0.40853676199913025,-3.1271885280150307,0.008897741109537227,0.018698918886478358,0.0
6,0.49007076025009155,0.1823248416185379,0.40854769945144653,-3.1271076993291573,0.00890569807459829,0.017080577578807727,0.0
7,0.49034470319747925,0.18158288300037384,0.40855512022972107,-3.1270323578160872,0.008917328926844048,0.01557942798950759,0.0
8,0.490596741437912,0.1808997094631195,0.40856772661209106,-3.126960073364835,0.008912185630962854,0.014199536036842788,0.0
9,0.49114444851875305,0.17938226461410522,0.40857502818107605,-3.126815351038593,0.008951368876402688,0.01113700281407229,0.0
10,0.4912366271018982,0.17912903428077698,0.40858033299446106,-3.126791486566718,0.008952094255844756,0.010630130070872226,0.0
11,0.49138304591178894,0.17872361838817596,0.40858420729637146,-3.1267510997776795,0.008958732472745146,0.009812328224833966,0.0
12,0.4914909899234772,0.17842692136764526,0.4085879921913147,-3.1267200940900453,0.008961057584638832,0.009213290346062365,0.0
13,0.4916011095046997,0.17812253534793854,0.408596009016037,-3.126685298751259,0.00895464544971425,0.008599720842815215,0.0
14,0.4917249381542206,0.1777758151292801,0.40859779715538025,-3.1266552831762877,0.0089646611350922,0.00789911938103384,0.0
15,0.4918723404407501,0.17736227810382843,0.40860217809677124,-3.1266122274384154,0.008968629324436206,0.007064957336808023,0.0
16,0.4920794367790222,0.1767575740814209,0.4085923433303833,-3.126566264034191,0.00901061910853751,0.0058523971841362,0.0
17,0.49279192090034485,0.1743922382593155,0.4083954095840454,-3.126491034931333,0.009493941154843366,0.0011799091751434432,0.0
18,0.49293437600135803,0.17398609220981598,0.4084010422229767,-3.1264527047800175,0.00950581573232867,0.00036182174308551913,0.0
19,0.4932192265987396,0.17317134141921997,0.408408522605896,-3.1263721531797923,0.009520830810263448,-0.0012786688101623497,0.0
20,0.4934385120868683,0.17254088819026947,0.40841785073280334,-3.1263128491075522,0.00952181828071752,-0.0025373704863417552,0.0
21,0.4935949444770813,0.17208975553512573,0.40842771530151367,-3.1262636516021254,0.00952282213095268,-0.0034433620670291,0.0
22,0.49371427297592163,0.17174507677555084,0.4084295928478241,-3.126229496389709,0.009531591950946883,-0.004144126469770235,0.0
23,0.4938039183616638,0.17148783802986145,0.40843233466148376,-3.1262050174559874,0.009531495667645995,-0.004652122543603647,0.0
24,0.49388331174850464,0.17125943303108215,0.4084324240684509,-3.126181609383467,0.009542727735737833,-0.0051155273708093415,0.0
25,0.49405303597450256,0.17076683044433594,0.4084407687187195,-3.1261293437068924,0.009540069810314966,-0.006108385850042044,0.0
26,0.4940895140171051,0.17065972089767456,0.4084431827068329,-3.1261206590809185,0.009539254439529854,-0.006318566550543146,0.0
