timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.005318930372595787,-0.002961447462439537,-0.005431658122688532,0.001079803565517068,0.005433680955320597,-0.010784756392240524,0.0
1,0.005318930372595787,-0.002961447462439537,-0.005871661938726902,0.0006947382935322821,0.0046258848160505295,-0.009312123991549015,0.0
2,0.004627403803169727,-0.003323280718177557,-0.0066050016321241856,0.00026153979706577957,0.0044239358976483345,-0.008575808256864548,0.0
3,0.004627403803169727,-0.0037755724042654037,-0.00711833918467164,0.00021340663079172373,0.0038180891424417496,-0.008575808256864548,0.0
4,0.005318930372595787,-0.0042278640903532505,-0.006751669570803642,0.00026153979706577957,0.003616139991208911,-0.008575808256864548,0.0
5,0.005318930372595787,-0.005946572404354811,-0.008731686510145664,-0.0007492566364817321,0.0024044460151344538,-0.00783949252218008,0.0
6,0.004627403803169727,-0.009293531067669392,-0.012838387861847878,-0.001711919903755188,-0.0007257633842527866,-0.00526238651946187,0.0
7,0.003244350664317608,-0.014540113508701324,-0.017971765249967575,-0.004888708703219891,-0.009510545060038567,-0.00010817468137247488,0.0
8,0.003935877233743668,-0.0025996139738708735,-0.0051383222453296185,0.0006466050981543958,0.006443426012992859,-0.008575808256864548,0.0
9,0.003244350664317608,-0.0027805306017398834,-0.007851678878068924,0.00026153979706577957,0.005130757577717304,-0.008575808256864548,0.0
10,0.002552824094891548,-0.003142364090308547,-0.009611694142222404,-0.00046045766794122756,0.004121012520045042,-0.0074713341891765594,0.0
11,0.0018612974090501666,-0.004046947229653597,-0.011811712756752968,-0.0012787214946001768,0.0025054204743355513,-0.0059987022541463375,0.0
12,0.0018612974090501666,-0.0060370308347046375,-0.014745070599019527,-0.002145118312910199,0.00018300711235497147,-0.0023171226494014263,0.0
13,0.001169770723208785,-0.008117572404444218,-0.019291775301098824,-0.0034928470849990845,-0.004310357850044966,0.0006281412788666785,0.0
14,-0.00021328245929908007,-0.012188197113573551,-0.02926519513130188,-0.005273773800581694,-0.014477227814495564,0.003205247223377228,0.0
15,-0.000904809043277055,-0.016123134642839432,-0.041585300117731094,-0.008787495084106922,-0.03101811371743679,0.00964801199734211,0.0
16,0.003935877233743668,-0.0024186973460018635,-0.004404982551932335,0.000815071165561676,0.005534655414521694,-0.008943966589868069,0.0
17,0.003935877233743668,-0.0027805306017398834,-0.005431658122688532,0.0005984719609841704,0.004928808659315109,-0.008943966589868069,0.0
18,0.002552824094891548,-0.002961447462439537,-0.006091663613915443,-0.00021979183657094836,0.004726859740912914,-0.008575808256864548,0.0
19,0.003244350664317608,-0.003685113973915577,-0.006825003307312727,-0.0006529903039336205,0.0040200380608439445,-0.008207649923861027,0.0
20,0.003244350664317608,-0.003685113973915577,-0.006458333693444729,-0.0005085908342152834,0.0040200380608439445,-0.008207649923861027,0.0
21,0.003244350664317608,-0.004137405660003424,-0.00711833918467164,-0.00031605816911906004,0.004121012520045042,-0.00783949252218008,0.0
22,0.003244350664317608,-0.004499238915741444,-0.008291682228446007,-7.539235230069607e-05,0.003414191072806716,-0.007103176321834326,0.0
23,0.003244350664317608,-0.005494280718266964,-0.009905030019581318,-0.0007492566364817321,0.0016976245678961277,-0.004526070319116116,0.0
24,0.003935877233743668,-0.0022377807181328535,-0.005504992324858904,0.0013204694259911776,0.005029783118516207,-0.008943966589868069,0.0
25,0.003935877233743668,-0.002961447462439537,-0.004551650490611792,0.0008872709004208446,0.005332706496119499,-0.008207649923861027,0.0
26,0.004627403803169727,-0.003323280718177557,-0.005431658122688532,0.0003096729633398354,0.0046258848160505295,-0.008575808256864548,0.0
27,0.003935877233743668,-0.0035946557763963938,-0.006018329877406359,-0.0004123245016671717,0.0044239358976483345,-0.0074713341891765594,0.0
28,0.003935877233743668,-0.004499238915741444,-0.0062383315525949,-0.0003641913353931159,0.0046258848160505295,-0.007103176321834326,0.0
29,0.003935877233743668,-0.005403822287917137,-0.00667833536863327,-0.0011824551038444042,0.003616139991208911,-0.00526238651946187,0.0
30,0.004627403803169727,-0.006670238915830851,-0.009318358264863491,-0.0016156536294147372,0.0021015226375311613,-0.0023171226494014263,0.0
31,0.004627403803169727,-0.010831322520971298,-0.014011731371283531,-0.004262977745383978,-0.0031996385660022497,0.005782353226095438,0.0
32,0.004627403803169727,-0.0016950307181105018,-0.00477165263146162,0.0014167357003316283,0.005433680955320597,-0.008943966589868069,0.0
33,0.002552824094891548,-0.0027805306017398834,-0.00389164499938488,0.0008872709004208446,0.005736604332923889,-0.0074713341891765594,0.0
34,0.002552824094891548,-0.002961447462439537,-0.005284990184009075,0.00035780612961389124,0.004928808659315109,-0.006735018454492092,0.0
35,0.002552824094891548,-0.0035946557763963938,-0.005284990184009075,-7.539235230069607e-05,0.005130757577717304,-0.007103176321834326,0.0
36,0.002552824094891548,-0.003866030601784587,-0.005284990184009075,0.00011714030551956967,0.005332706496119499,-0.007103176321834326,0.0
37,0.003244350664317608,-0.005403822287917137,-0.006458333693444729,-0.0007011234993115067,0.005231732036918402,-0.00526238651946187,0.0
38,0.003935877233743668,-0.007122530601918697,-0.009611694142222404,-0.0014712540432810783,0.00270736962556839,-0.003421596484258771,0.0
39,0.003244350664317608,-0.010559947229921818,-0.01635841839015484,-0.003396580694243312,-0.006683258805423975,-0.001212648581713438,0.0
40,0.004627403803169727,-0.0018759473459795117,-0.0037449770607054234,0.001970267156139016,0.005130757577717304,-0.010048439726233482,0.0
41,0.003244350664317608,-0.0025996139738708735,-0.0033783074468374252,0.0008632043609395623,0.005635629873722792,-0.008575808256864548,0.0
42,0.002552824094891548,-0.003142364090308547,-0.004991654306650162,0.0005984719609841704,0.004827834200114012,-0.008207649923861027,0.0
43,0.002552824094891548,-0.00341373891569674,-0.004991654306650162,-0.00021979183657094836,0.004928808659315109,-0.008207649923861027,0.0
44,0.001169770723208785,-0.00395648879930377,-0.005358324386179447,-0.00021979183657094836,0.005130757577717304,-0.0074713341891765594,0.0
45,0.0018612974090501666,-0.004680155776441097,-0.006091663613915443,-0.0010861888295039535,0.004827834200114012,-0.007103176321834326,0.0
46,0.0018612974090501666,-0.006670238915830851,-0.010051697492599487,-0.0026264500338584185,0.0016976245678961277,-0.004894228186458349,0.0
47,0.00047824415378272533,-0.010379030369222164,-0.018411768600344658,-0.004648042842745781,-0.010621264576911926,-0.004526070319116116,0.0
48,0.005318930372595787,-0.0016950307181105018,-0.0035983091220259666,0.0017055347561836243,0.005029783118516207,-0.009312123991549015,0.0
49,0.003935877233743668,-0.0024186973460018635,-0.0034516414161771536,0.0006947382935322821,0.005736604332923889,-0.008575808256864548,0.0
50,0.003935877233743668,-0.003142364090308547,-0.004404982551932335,0.0006947382935322821,0.005130757577717304,-0.008207649923861027,0.0
51,0.003244350664317608,-0.003323280718177557,-0.004698318429291248,-0.0003641913353931159,0.005635629873722792,-0.0074713341891765594,0.0
52,0.003935877233743668,-0.003504197346046567,-0.004991654306650162,0.0005022056284360588,0.005837579257786274,-0.007103176321834326,0.0
53,0.003935877233743668,-0.003685113973915577,-0.004918320570141077,0.0003096729633398354,0.0059385537169873714,-0.006366860121488571,0.0
54,0.003935877233743668,-0.0042278640903532505,-0.0065316674299538136,0.0007428714307025075,0.005332706496119499,-0.006366860121488571,0.0
55,0.004627403803169727,-0.005584739148616791,-0.00946502573788166,0.00026153979706577957,0.0035151655320078135,-0.005630544386804104,0.0
56,0.005318930372595787,-0.0022377807181328535,-0.003964979201555252,0.0012723362306132913,0.005332706496119499,-0.009312123991549015,0.0
57,0.004627403803169727,-0.0025996139738708735,-0.00315830553881824,0.0005984719609841704,0.005231732036918402,-0.00783949252218008,0.0
58,0.003244350664317608,-0.0025996139738708735,-0.003671643091365695,-0.0002679250028450042,0.004928808659315109,-0.0074713341891765594,0.0
59,0.004627403803169727,-0.003142364090308547,-0.004258314613252878,-0.0002679250028450042,0.0046258848160505295,-0.0074713341891765594,0.0
60,0.003935877233743668,-0.00341373891569674,-0.004551650490611792,2.0873976609436795e-05,0.004726859740912914,-0.007103176321834326,0.0
61,0.004627403803169727,-0.004046947229653597,-0.005651660263538361,-0.0007492566364817321,0.004524910356849432,-0.007103176321834326,0.0
62,0.004627403803169727,-0.00495153060182929,-0.007851678878068924,-0.0009417893015779555,0.003616139991208911,-0.006735018454492092,0.0
63,0.005318930372595787,-0.009112614206969738,-0.01503840647637844,-0.005081241484731436,-0.0035530494060367346,-0.001212648581713438,0.0
64,0.004627403803169727,-0.0022377807181328535,-0.004624984692782164,0.001248269691132009,0.004827834200114012,-0.008943966589868069,0.0
65,0.003244350664317608,-0.0024186973460018635,-0.0033783074468374252,0.0008872709004208446,0.005534655414521694,-0.008575808256864548,0.0
66,0.003935877233743668,-0.003142364090308547,-0.004698318429291248,0.0006947382935322821,0.005231732036918402,-0.00783949252218008,0.0
67,0.003244350664317608,-0.003142364090308547,-0.004918320570141077,-0.0003641913353931159,0.005534655414521694,-0.0074713341891765594,0.0
68,0.003244350664317608,-0.00341373891569674,-0.005578326061367989,-7.539235230069607e-05,0.005433680955320597,-0.007103176321834326,0.0
69,0.003935877233743668,-0.003866030601784587,-0.006164997816085815,0.0004059392958879471,0.005029783118516207,-0.006735018454492092,0.0
70,0.004627403803169727,-0.0042278640903532505,-0.007705010939389467,0.0006466050981543958,0.0042219869792461395,-0.007103176321834326,0.0
71,0.003935877233743668,-0.005132447462528944,-0.010638369247317314,0.0008391377632506192,0.0023034715559333563,-0.0074713341891765594,0.0
72,0.004627403803169727,-0.0018759473459795117,-0.004991654306650162,0.0013445359654724598,0.004322961438447237,-0.010048439726233482,0.0
