timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
65,-0.04377945885062218,-0.0236537903547287,0.16844315826892853,0.07698580622673035,0.018257442861795425,0.16409029066562653,1.0
66,-0.03409808501601219,-0.02236475981771946,0.16081641614437103,0.08353191614151001,0.020276932045817375,0.14936396479606628,1.0
67,-0.02510824054479599,-0.025609953328967094,0.161403089761734,0.08353191614151001,0.018459390848875046,0.15157291293144226,1.0
68,-0.01750144734978676,-0.027127956971526146,0.1590564101934433,0.08391697704792023,0.016843799501657486,0.15525449812412262,1.0
69,-0.009203128516674042,-0.025660835206508636,0.15729638934135437,0.08276177942752838,0.011997023597359657,0.16040870547294617,1.0
70,-0.002287862356752157,-0.021957697346806526,0.15788306295871735,0.07852606475353241,0.009270711801946163,0.1670355498790741,1.0
71,0.004627403803169727,-0.019108260050415993,0.15788306295871735,0.07236501574516296,0.009472660720348358,0.175871342420578,1.0
72,-0.038938771933317184,-0.02931874431669712,0.13734956085681915,0.07929619401693344,0.007150247693061829,0.1677718609571457,1.0
73,-0.02095908112823963,-0.027809221297502518,0.15788306295871735,0.08468710631132126,0.019267186522483826,0.1957518756389618,1.0
74,-0.0133522879332304,-0.026200758293271065,0.14732296764850616,0.09469880908727646,0.018459390848875046,0.17366239428520203,1.0
75,-0.010586181655526161,-0.02864030748605728,0.14790964126586914,0.09508386999368668,0.009169737808406353,0.17071713507175446,1.0
76,-0.009894655086100101,-0.02962404116988182,0.14849631488323212,0.09123321622610092,0.005231732036918402,0.16998080909252167,1.0
77,-0.009203128516674042,-0.02908129058778286,0.1490829885005951,0.08738256245851517,-0.0012306359130889177,0.17145344614982605,1.0
78,-0.0036709154956042767,-0.027498269453644753,0.15494970977306366,0.08391697704792023,-0.00728910556063056,0.17955291271209717,1.0
79,0.003244350664317608,-0.025717372074723244,0.15788306295871735,0.08122152090072632,-0.008298850618302822,0.18397080898284912,1.0
80,-0.0133522879332304,-0.023608561605215073,0.12502944469451904,0.06389357894659042,0.012602870352566242,0.17145344614982605,1.0
81,-0.01542686764150858,-0.020872198045253754,0.14497628808021545,0.08160658925771713,0.0362309031188488,0.17292608320713043,1.0
82,-0.01404381450265646,-0.025886980816721916,0.14028291404247284,0.08468710631132126,0.03784649446606636,0.15451817214488983,1.0
83,-0.0133522879332304,-0.027758337557315826,0.1385228931903839,0.08391697704792023,0.03501920774579048,0.15378186106681824,1.0
84,-0.009203128516674042,-0.027006402611732483,0.13441619277000427,0.08507217466831207,0.0342114120721817,0.15083660185337067,1.0
