timestep,x,y,z,roll,pitch,yaw,gripper
0,0.4502311646938324,0.12805208563804626,0.38078320026397705,3.139024318833122,0.0024946455064811524,0.021841277107312908,0.0
1,0.4502243101596832,0.12807251513004303,0.3807848393917084,3.1390132969991473,0.002486637213501952,0.021902762544272165,0.0
2,0.45048049092292786,0.12802483141422272,0.38085493445396423,3.1376696639333215,-0.000633726104074972,0.023418397355947855,0.0
3,0.45079901814460754,0.12795507907867432,0.38092041015625,3.136469829499765,-0.0048036436560860984,0.024952883657379327,0.0
4,0.4511658847332001,0.12782777845859528,0.38106676936149597,3.1365336962074255,-0.008215747044157062,0.025198256105580515,0.0
5,0.4513383209705353,0.12768065929412842,0.38093334436416626,3.1365196369208266,-0.009948431326068707,0.02525940239814341,0.0
6,0.451473206281662,0.1274448186159134,0.38076773285865784,3.1366086772137716,-0.010522015481117641,0.024896512449703027,0.0
7,0.451602965593338,0.12719054520130157,0.3807210326194763,3.1366597829364005,-0.011153687400530465,0.02450509647496462,0.0
8,0.45173823833465576,0.1269223392009735,0.38053810596466064,3.136786024059157,-0.012096825591216387,0.02409515882462243,0.0
9,0.4519646465778351,0.12665104866027832,0.37987205386161804,3.136736806789716,-0.011923952276861272,0.02377948366736697,0.0
10,0.45209863781929016,0.12667962908744812,0.3799876868724823,3.1366984120178296,-0.013240719640225995,0.02416353816692012,0.0
11,0.4521879255771637,0.126678004860878,0.38006162643432617,3.1363225065029674,-0.014155754540952081,0.024669623030474833,0.0
12,0.4523248076438904,0.126703679561615,0.38016024231910706,3.136322746769095,-0.015465556190665808,0.024914928026176196,0.0
13,0.4525156021118164,0.12673607468605042,0.38024798035621643,3.136374152141467,-0.017239479523674106,0.02521354153322291,0.0
14,0.4525977373123169,0.12674567103385925,0.38027799129486084,3.136335406952237,-0.0179619105087927,0.025395917362998042,0.0220264579756142
15,0.45263397693634033,0.12671200931072235,0.3802274763584137,3.136275805357978,-0.01835479810186391,0.02545908125049884,0.057268755675041416
16,0.4526580274105072,0.12664608657360077,0.38003236055374146,3.136265183534401,-0.018753582971125837,0.025456184767368256,0.04405291595122829
17,0.4532187879085541,0.12667927145957947,0.3785780072212219,3.1368143221479237,-0.018951072957232418,0.025491533307230994,0.0
18,0.4533412754535675,0.1267104148864746,0.378677099943161,3.137060136719774,-0.020044899474556566,0.025809459907374366,0.0
19,0.4534669816493988,0.126742884516716,0.37879377603530884,3.1373170783883038,-0.021216974132151067,0.02594575987848974,0.0220264579756142
20,0.45358532667160034,0.12677443027496338,0.3788977861404419,3.1375760438072318,-0.02234568622080335,0.025955050636624566,0.13656388167180855
21,0.45370855927467346,0.12679974734783173,0.379004567861557,3.137838204745433,-0.023513220852807493,0.025945513895993526,0.2158590076685757
22,0.4537489414215088,0.12680307030677795,0.37903743982315063,3.1379245792737067,-0.02386171252180458,0.025931992182977506,0.30837006104304443
23,0.45377132296562195,0.12680689990520477,0.37906041741371155,3.137973525094212,-0.024088684438549945,0.025932663159246187,0.400881070590569
24,0.4538087248802185,0.12681202590465546,0.37908077239990234,3.138052799425475,-0.02443059848502327,0.025922308455502873,0.49339208013809344
25,0.4539474546909332,0.12683384120464325,0.3791598975658417,3.13832419016616,-0.02562254917590745,0.02589229899514645,0.9911894276295312
26,0.45402535796165466,0.12687550485134125,0.37965822219848633,3.138451610709128,-0.026683838676029525,0.02643403338881554,0.9911894276295312
27,0.4541911482810974,0.1269436925649643,0.3806699514389038,3.138714884619033,-0.02887066420183393,0.026679864852634915,0.9911894276295312
28,0.45418038964271545,0.12696324288845062,0.3815508782863617,3.1388550801646646,-0.03077686598701268,0.026881539927419876,0.9911894276295312
29,0.4541289210319519,0.1269664317369461,0.3822145462036133,3.138935145705403,-0.032207249723922304,0.026991313574206338,0.9911894276295312
30,0.45410165190696716,0.12696972489356995,0.38272562623023987,3.1390048660345964,-0.033309389576231974,0.027021541660500255,0.9911894276295312
31,0.45409417152404785,0.126972034573555,0.3829457759857178,3.139043792607419,-0.03378472344605932,0.027018477837314103,0.9911894276295312
32,0.45409953594207764,0.12697356939315796,0.38299742341041565,3.139059794469084,-0.03389390816338178,0.027009799703539037,0.9911894276295312
33,0.4541601836681366,0.12699216604232788,0.3831212520599365,3.139121255350569,-0.034149729433567755,0.027007450046425394,0.9911894276295312
34,0.4541434347629547,0.1269904375076294,0.38328203558921814,3.1391356878844974,-0.03449411557123705,0.027014251013866692,0.9911894276295312
35,0.4540873169898987,0.12698118388652802,0.3837716579437256,3.13914316537015,-0.035334030960153084,0.02702283873224657,0.9911894276295312
36,0.45395809412002563,0.12697307765483856,0.38468605279922485,3.1391035313563007,-0.036695571526836446,0.027125704368834425,0.9911894276295312
37,0.4537743628025055,0.12694938480854034,0.38558194041252136,3.1389774673768818,-0.037716300815073156,0.027157649061975982,0.9911894276295312
38,0.45363685488700867,0.12693196535110474,0.3864893913269043,3.1389633467217677,-0.03917485892160677,0.02714957869556436,0.9911894276295312
39,0.45355549454689026,0.12692487239837646,0.3869972825050354,3.1389564984692635,-0.04000920501159766,0.027150007408975208,0.9911894276295312
40,0.4535200893878937,0.12692442536354065,0.3873988687992096,3.138963984056235,-0.0406234622697248,0.027149670888574937,0.9911894276295312
41,0.45352619886398315,0.12683384120464325,0.3876705765724182,3.1389717266726658,-0.040843334354921046,0.026947996172124556,0.9911894276295312
