timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.004627403803169727,-0.0025996139738708735,-0.004624984692782164,0.0010557370260357857,0.005433680955320597,-0.009312123991549015,0.0
1,0.004627403803169727,-0.00341373891569674,-0.0051383222453296185,0.0008872709004208446,0.004928808659315109,-0.009312123991549015,0.0
2,0.004627403803169727,-0.003685113973915577,-0.004551650490611792,0.0011760699562728405,0.004827834200114012,-0.009312123991549015,0.0
3,0.003935877233743668,-0.003866030601784587,-0.005284990184009075,0.0005503387656062841,0.004827834200114012,-0.009312123991549015,0.0
4,0.003935877233743668,-0.004499238915741444,-0.004991654306650162,0.0005503387656062841,0.004827834200114012,-0.008943966589868069,0.0
5,0.003935877233743668,-0.004770614206790924,-0.005358324386179447,0.00035780612961389124,0.004827834200114012,-0.009312123991549015,0.0
6,0.003244350664317608,-0.00495153060182929,-0.004624984692782164,0.0004540724621620029,0.005332706496119499,-0.009680282324552536,0.0
7,0.003935877233743668,-0.005132447462528944,-0.00477165263146162,6.900713924551383e-05,0.004928808659315109,-0.009312123991549015,0.0
8,0.001169770723208785,-0.0045896973460912704,-0.00667833536863327,-0.0003641913353931159,0.003616139991208911,-0.008943966589868069,0.0
9,0.00047824415378272533,-0.005403822287917137,-0.0074850087985396385,0.00011714030551956967,0.004121012520045042,-0.009680282324552536,0.0
10,0.001169770723208785,-0.0060370308347046375,-0.008145014755427837,-0.0007973898318596184,0.0042219869792461395,-0.010416598059237003,0.0
11,0.001169770723208785,-0.008841238915920258,-0.00946502573788166,-0.0027708495035767555,0.0030102930031716824,-0.010784756392240524,0.0
12,0.001169770723208785,-0.010740864090621471,-0.00946502573788166,-0.0049849748611450195,0.0023034715559333563,-0.010784756392240524,0.0
13,-0.000904809043277055,-0.02023898810148239,-0.013571727089583874,-0.015044806525111198,-0.0046132816933095455,-0.009680282324552536,0.0
14,-0.005053968634456396,-0.04122532159090042,-0.022371802479028702,-0.03275781124830246,-0.02016335353255272,-0.004157912451773882,0.0
15,-0.0133522879332304,-0.07279527932405472,-0.04011861979961395,-0.05932731553912163,-0.052424706518650055,0.006518668960779905,0.0
