timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
50,-0.007128548808395863,0.006988969165831804,-0.07795894145965576,-0.0034447137732058764,-0.05585784092545509,-0.018147915601730347,0.0
51,-0.0064370217733085155,0.010788219049572945,-0.0920390635728836,-0.0045999097637832165,-0.06575334072113037,-0.026615548878908157,0.0
52,-0.004362442065030336,0.020195886492729187,-0.11081255227327347,-0.006669635884463787,-0.07847613096237183,-0.03581949695944786,0.0
53,-0.0036709154956042767,0.027070719748735428,-0.12841270864009857,-0.009268826805055141,-0.09301645308732986,-0.045759763568639755,0.0
54,-0.004362442065030336,0.03394555300474167,-0.1401461362838745,-0.00984642468392849,-0.10271000862121582,-0.059013452380895615,0.0
55,-0.005053968634456396,0.04371505230665207,-0.14953288435935974,-0.00936509296298027,-0.10836458206176758,-0.07447608560323715,0.0
56,-0.011277708224952221,0.055293720215559006,-0.14483951032161713,-0.009076293557882309,-0.08615019172430038,-0.049441345036029816,0.0
57,-0.016809921711683273,0.045886050909757614,-0.13662610948085785,-0.010520288720726967,-0.08978527039289474,-0.05974976718425751,0.0
58,-0.01611839421093464,0.042991384863853455,-0.13897278904914856,-0.011290419846773148,-0.09907492250204086,-0.0693218782544136,0.0
59,-0.0133522879332304,0.0451623871922493,-0.1483595371246338,-0.014274675399065018,-0.10836458206176758,-0.07815766334533691,0.0
60,-0.01196923479437828,0.049866218119859695,-0.1553996056318283,-0.016007469967007637,-0.10917237401008606,-0.0884660929441452,0.0
61,-0.008511601947247982,0.055293720215559006,-0.16243965923786163,-0.015526138246059418,-0.10917237401008606,-0.10024714469909668,0.0
62,-0.005745495203882456,0.06289222091436386,-0.16713303327560425,-0.015911202877759933,-0.10796067863702774,-0.11055556684732437,0.0
63,-0.002287862356752157,0.06904338300228119,-0.17417308688163757,-0.018510393798351288,-0.10796067863702774,-0.12233662605285645,0.0
64,-0.0036709154956042767,0.07483271509408951,-0.19294658303260803,-0.008883761242032051,-0.1014983132481575,-0.10687398910522461,0.0
65,-0.0015963356709107757,0.07049071788787842,-0.1859065294265747,-0.013023213483393192,-0.09826713055372238,-0.10319241136312485,0.0
66,0.001169770723208785,0.07049071788787842,-0.1835598349571228,-0.013793343678116798,-0.09705543518066406,-0.10245609283447266,0.0
67,0.00047824415378272533,0.07193805277347565,-0.18707987666130066,-0.019473057240247726,-0.09705543518066406,-0.1076103076338768,0.0
68,0.0018612974090501666,0.07700371742248535,-0.18825320899486542,-0.024671439081430435,-0.09624763578176498,-0.11497346311807632,0.0
69,0.004627403803169727,0.0842403843998909,-0.19294658303260803,-0.026404233649373055,-0.0934203565120697,-0.12528188526630402,0.0
70,0.008776563219726086,0.0943717211484909,-0.19411993026733398,-0.028137026354670525,-0.09180475771427155,-0.13485398888587952,0.0
71,0.0115426704287529,0.10016105324029922,-0.19529327750205994,-0.030832484364509583,-0.0934203565120697,-0.14074452221393585,0.0
72,0.0115426704287529,0.10088472068309784,-0.19177325069904327,-0.029099689796566963,-0.11886592954397202,-0.13117241859436035,0.0
73,0.018457936123013496,0.10305571556091309,-0.19763995707035065,-0.03429807350039482,-0.1176542341709137,-0.1363266259431839,0.0
74,0.021224042400717735,0.10305571556091309,-0.1988133043050766,-0.03603086620569229,-0.11603864282369614,-0.13779926300048828,0.0
75,0.02468167617917061,0.10450305044651031,-0.1988133043050766,-0.04199937731027603,-0.1115957647562027,-0.13779926300048828,0.0
76,0.028139308094978333,0.10305571556091309,-0.19998665153980255,-0.04315457493066788,-0.10917237401008606,-0.14074452221393585,0.0
77,0.032979995012283325,0.1037793830037117,-0.19998665153980255,-0.04276951029896736,-0.10674898326396942,-0.1451624184846878,0.0
78,0.034363050013780594,0.1037793830037117,-0.19763995707035065,-0.0462350957095623,-0.10432559996843338,-0.1451624184846878,0.0
79,0.035746101289987564,0.10450305044651031,-0.19529327750205994,-0.0512409470975399,-0.10513339191675186,-0.14368978142738342,0.0
80,0.04404442012310028,0.09943738579750061,-0.19059990346431732,-0.035645801573991776,-0.11280746012926102,-0.13264504075050354,0.0
81,0.05095968768000603,0.098713718354702,-0.19059990346431732,-0.04103671386837959,-0.11240355670452118,-0.13043609261512756,0.0
82,0.05095968768000603,0.09943738579750061,-0.1859065294265747,-0.045850031077861786,-0.10998017340898514,-0.13264504075050354,0.0
83,0.052342738956213,0.10305571556091309,-0.1835598349571228,-0.04970068484544754,-0.1035178005695343,-0.13338136672973633,0.0
84,0.053725793957710266,0.10305571556091309,-0.18473318219184875,-0.054321467876434326,-0.0994788259267807,-0.13264504075050354,0.0
85,0.053725793957710266,0.10088472068309784,-0.18238650262355804,-0.057787057012319565,-0.09665153920650482,-0.13264504075050354,0.0
86,0.053725793957710266,0.10016105324029922,-0.18003980815410614,-0.05971238389611244,-0.09220866113901138,-0.13117241859436035,0.0
87,0.052342738956213,0.10016105324029922,-0.17651978135108948,-0.06086757779121399,-0.09059306979179382,-0.13043609261512756,0.0
88,0.04127831384539604,0.10739772021770477,-0.1859065294265747,-0.0462350957095623,-0.08130341023206711,-0.11791872978210449,0.0
89,0.03989526256918907,0.108845055103302,-0.1835598349571228,-0.045079901814460754,-0.07888002693653107,-0.11570978164672852,0.0
90,0.035746101289987564,0.10667405277490616,-0.1788664609193802,-0.04315457493066788,-0.07766833156347275,-0.11497346311807632,0.0
91,0.031596940010786057,0.10450305044651031,-0.17534643411636353,-0.04103671386837959,-0.07968781888484955,-0.1171824112534523,0.0
92,0.031596940010786057,0.1037793830037117,-0.1706530600786209,-0.039881519973278046,-0.07888002693653107,-0.11791872978210449,0.0
93,0.029522361233830452,0.1037793830037117,-0.16713303327560425,-0.03949645161628723,-0.07766833156347275,-0.11791872978210449,0.0
94,0.028139308094978333,0.10233205556869507,-0.16243965923786163,-0.0387263223528862,-0.07403325289487839,-0.11791872978210449,0.0
95,0.026064729318022728,0.10233205556869507,-0.15657293796539307,-0.03949645161628723,-0.07080206274986267,-0.11865504086017609,0.0
96,0.027447782456874847,0.10522671788930893,-0.1835598349571228,-0.03718606010079384,-0.06878257542848587,-0.11055556684732437,0.0
97,0.030213888734579086,0.10739772021770477,-0.18003980815410614,-0.03506820276379585,-0.06635918468236923,-0.11276451498270035,0.0
98,0.027447782456874847,0.10739772021770477,-0.17651978135108948,-0.0337204746901989,-0.06696503609418869,-0.11129188537597656,0.0
99,0.026064729318022728,0.10739772021770477,-0.17417308688163757,-0.03526073321700096,-0.07160986214876175,-0.11276451498270035,0.0
100,0.026064729318022728,0.10667405277490616,-0.16947972774505615,-0.03275781124830246,-0.07039816677570343,-0.11350083351135254,0.0
101,0.026064729318022728,0.10667405277490616,-0.1659596860408783,-0.03198767825961113,-0.06837867945432663,-0.11202820390462875,0.0
102,0.023990148678421974,0.10595038533210754,-0.16126631200313568,-0.029099689796566963,-0.06050266698002815,-0.11129188537597656,0.0
103,0.02191556990146637,0.10667405277490616,-0.15422625839710236,-0.02755942940711975,-0.055050045251846313,-0.10981925576925278,0.0
104,0.035746101289987564,0.10016105324029922,-0.16243965923786163,-0.040074050426483154,-0.07039816677570343,-0.11202820390462875,0.0
105,0.0385122075676918,0.10016105324029922,-0.15422625839710236,-0.03968898579478264,-0.06615723669528961,-0.11055556684732437,0.0
106,0.0385122075676918,0.10160838812589645,-0.14953288435935974,-0.04238444194197655,-0.06595528870820999,-0.10981925576925278,0.0
107,0.0385122075676918,0.10233205556869507,-0.14483951032161713,-0.04546496644616127,-0.06353189796209335,-0.10687398910522461,0.0
108,0.035746101289987564,0.10450305044651031,-0.1401461362838745,-0.045079901814460754,-0.05747343227267265,-0.10392872244119644,0.0
109,0.032979995012283325,0.10522671788930893,-0.13369275629520416,-0.0462350957095623,-0.052424706518650055,-0.09951082617044449,0.0
110,0.031596940010786057,0.10305571556091309,-0.1278260350227356,-0.04700522869825363,-0.04495259374380112,-0.09730187803506851,0.0
111,0.028139308094978333,0.10305571556091309,-0.12195931375026703,-0.0462350957095623,-0.03990386798977852,-0.09509292989969254,0.0
112,0.012925723567605019,0.07121438533067703,-0.14131948351860046,-0.029677288606762886,-0.04313505440950394,-0.07300345599651337,0.0
113,0.019840989261865616,0.0599975511431694,-0.12841270864009857,-0.028714625164866447,-0.03636975958943367,-0.05680450424551964,0.0
114,0.02191556990146637,0.055293720215559006,-0.12313266098499298,-0.03256527706980705,-0.04414479807019234,-0.05385924130678177,0.0
115,0.022607095539569855,0.056741051375865936,-0.11902596056461334,-0.0337204746901989,-0.046972084790468216,-0.05385924130678177,0.0
116,0.02191556990146637,0.05746471881866455,-0.1125725731253624,-0.03391300514340401,-0.046972084790468216,-0.0509139746427536,0.0
117,0.02468167617917061,0.056741051375865936,-0.10670585185289383,-0.034875668585300446,-0.04737598076462746,-0.04796871170401573,0.0
118,0.026064729318022728,0.05782655254006386,-0.10318582504987717,-0.033142875880002975,-0.050203267484903336,-0.049441345036029816,0.0
119,0.026064729318022728,0.05927388742566109,-0.0973191037774086,-0.03198767825961113,-0.052828606218099594,-0.049441345036029816,0.0
120,0.028139308094978333,0.08279304951429367,-0.13369275629520416,-0.016681334003806114,-0.04353895038366318,-0.06490398198366165,0.0
121,0.034363050013780594,0.07845105230808258,-0.12371933460235596,-0.016488801687955856,-0.03727853298187256,-0.0604860819876194,0.0
122,0.031596940010786057,0.07483271509408951,-0.1201993003487587,-0.02082078531384468,-0.0457603894174099,-0.05974976718425751,0.0
123,0.029522361233830452,0.07338538765907288,-0.11785261332988739,-0.02524903602898121,-0.049597419798374176,-0.0604860819876194,0.0
124,0.030213888734579086,0.06831971555948257,-0.10670585185289383,-0.029677288606762886,-0.047981828451156616,-0.05312292277812958,0.0
125,0.030213888734579086,0.06687238812446594,-0.09849245101213455,-0.027366895228624344,-0.04050971567630768,-0.045759763568639755,0.0
126,0.028139308094978333,0.06506321579217911,-0.08851902931928635,-0.02505650371313095,-0.03132103756070137,-0.03839660435914993,0.0
127,0.026064729318022728,0.06289222091436386,-0.0767856016755104,-0.020628252997994423,-0.025313053280115128,-0.02919265441596508,0.0
128,0.017074882984161377,0.08641138672828674,-0.12606601417064667,-0.00975015852600336,-0.04252920672297478,-0.05385924130678177,0.0
129,0.031596940010786057,0.08568771928548813,-0.1254793405532837,-0.0056107062846422195,-0.04162043705582619,-0.05459555611014366,0.0
130,0.030213888734579086,0.0842403843998909,-0.12489267438650131,-0.004840575624257326,-0.04151945933699608,-0.052386607974767685,0.0
131,0.027447782456874847,0.07989838719367981,-0.12078597396612167,-0.005514439661055803,-0.03626878559589386,-0.05165029317140579,0.0
132,0.028830835595726967,0.07700371742248535,-0.11315923929214478,-0.00474430900067091,-0.02899862267076969,-0.04723239690065384,0.0
133,0.026756254956126213,0.07555638253688812,-0.10787919908761978,-0.0008455229690298438,-0.02155175432562828,-0.04502344876527786,0.0
134,0.025373201817274094,0.07410905510187149,-0.10025246441364288,0.003053263295441866,-0.014193236827850342,-0.04207818582653999,0.0
135,0.022607095539569855,0.07049071788787842,-0.08793236315250397,0.005050789564847946,-0.010974675416946411,-0.036187656223773956,0.0
136,0.02191556990146637,0.08713505417108536,-0.13193273544311523,-0.007824831642210484,-0.047981828451156616,-0.05385924130678177,0.0
137,0.034363050013780594,0.0842403843998909,-0.12665268778800964,-0.006380836945027113,-0.03899509832262993,-0.048705026507377625,0.0
138,0.034363050013780594,0.08206938207149506,-0.12430600076913834,-0.0056107062846422195,-0.0366726852953434,-0.04428713396191597,0.0
139,0.031596940010786057,0.07845105230808258,-0.11961262673139572,-0.006765902042388916,-0.03303760290145874,-0.04502344876527786,0.0
140,0.031596940010786057,0.07555638253688812,-0.11198589950799942,-0.007824831642210484,-0.027938390150666237,-0.03876476362347603,0.0
141,0.029522361233830452,0.07410905510187149,-0.1072925254702568,-0.006477103102952242,-0.023344051092863083,-0.035451341420412064,0.0
