timestep,x,y,z,roll,pitch,yaw,gripper
0,0.4386961758136749,-0.1377152055501938,0.38784870505332947,-3.138106489389649,0.00469044027463017,-0.041455831836720566,0.0
1,0.4386940002441406,-0.1377120316028595,0.3878434896469116,-3.1381044017088575,0.004705930432727712,-0.041473465218595344,0.0
2,0.4388911724090576,-0.1370171457529068,0.3878662586212158,-3.138376468132265,0.004826133306474301,-0.04000943811711243,0.0
3,0.4392433166503906,-0.1358349323272705,0.38792112469673157,-3.1387131111416133,0.004870118810845758,-0.0376832708280538,0.0
4,0.43955132365226746,-0.13480308651924133,0.38796859979629517,-3.1391752381834994,0.004912555113481654,-0.03548925723989429,0.0
5,0.4398678243160248,-0.1337418407201767,0.3880211412906647,-3.1396690455067837,0.0049425308927046885,-0.03319228960877657,0.0
6,0.44022586941719055,-0.13252373039722443,0.38807499408721924,-3.140246991499668,0.0049855279431865185,-0.030565251089143854,0.0
7,0.44066306948661804,-0.1310223788022995,0.3881436288356781,-3.1409539180873725,0.005030106708711735,-0.027340475886992753,0.0
8,0.4409942328929901,-0.12987618148326874,0.38819608092308044,-3.1414972373443635,0.005064749832683901,-0.02485638298554244,0.0
9,0.4414272904396057,-0.1283694952726364,0.38826584815979004,3.1409704845210564,0.005099314532048149,-0.02154895772681671,0.0
10,0.4415558874607086,-0.12790681421756744,0.38828420639038086,3.140751709665254,0.005120814483925207,-0.020528390052937044,0.0
11,0.44176700711250305,-0.12716014683246613,0.38831833004951477,3.140395864444383,0.005146070817188653,-0.018878903600909592,0.0
12,0.44197186827659607,-0.126431405544281,0.38835325837135315,3.1400487816735736,0.005162075336669458,-0.017280113762767734,0.0
13,0.44216522574424744,-0.12573646008968353,0.38838058710098267,3.1397243134744572,0.005192344063912335,-0.01575571046397266,0.0
14,0.4423300623893738,-0.125142902135849,0.3884066641330719,3.1394357912016493,0.0052094511768541185,-0.014450537583861816,0.0
15,0.44246965646743774,-0.12463704496622086,0.38842710852622986,3.1392004431355707,0.005225668196648936,-0.013344819064430469,0.0
16,0.44256773591041565,-0.1242779791355133,0.3884410560131073,3.1390291850197336,0.005241313948593174,-0.012548159571477167,0.0
17,0.44270607829093933,-0.12377111613750458,0.3884621560573578,3.1387886473531794,0.005255427792388856,-0.011442921220948735,0.0
18,0.44273248314857483,-0.12361849844455719,0.3884451687335968,3.138729168491591,0.005311673471176448,-0.011113994115434048,0.0
19,0.44265124201774597,-0.12355060875415802,0.3882876932621002,3.1387998884868336,0.005637362539195445,-0.011015345811167804,0.0
20,0.44262993335723877,-0.12355451285839081,0.3881586194038391,3.1386935346501885,0.005070885484602439,-0.011045878081597044,0.0
21,0.44272956252098083,-0.12364038079977036,0.3881254494190216,3.1382818861896413,0.0031409120099339383,-0.011168995183775142,0.0
22,0.4430597722530365,-0.1240946426987648,0.38833531737327576,3.1372971440416806,-0.001852328383691093,-0.0119376606987854,0.0
23,0.4434376358985901,-0.12503325939178467,0.38865989446640015,3.1360196723424845,-0.008668403575962547,-0.01368361150654794,0.0
24,0.4438363313674927,-0.12629935145378113,0.3890867531299591,3.1345331327218786,-0.01646492979298886,-0.016069074395101326,0.0
25,0.4437248706817627,-0.13066914677619934,0.3897937834262848,3.131831670406342,-0.028101199308299796,-0.02494220696369767,0.0
26,0.44393786787986755,-0.1311577558517456,0.39005810022354126,3.1310544492663666,-0.031562215811757,-0.025812596176564905,0.0
27,0.4442530572414398,-0.1318858563899994,0.3903476893901825,3.129744429443545,-0.03757027316049677,-0.027118082205146665,0.0
28,0.44434693455696106,-0.13279007375240326,0.3902125656604767,3.1283800177066357,-0.044102126098255034,-0.028925986150929426,0.0
29,0.444224089384079,-0.13384322822093964,0.3897819519042969,3.1271446199615602,-0.05029723304894729,-0.031159900058136833,0.0
30,0.44395098090171814,-0.13511542975902557,0.38928475975990295,3.1262016681989664,-0.05519996293779106,-0.03393465681564637,0.0
31,0.4438166320323944,-0.1366497427225113,0.3891458511352539,3.1254842120930992,-0.05874704307117362,-0.037168364398600176,0.0
32,0.4437357783317566,-0.1383085548877716,0.38912642002105713,3.1250237001690544,-0.06178684916288102,-0.040607373173698606,0.0
33,0.4437861442565918,-0.1418478935956955,0.38847360014915466,3.124384644015189,-0.06843528275418675,-0.04777899726987153,0.0
