timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,0.004627403803169727,-0.0027805306017398834,-0.004698318429291248,0.0004540724621620029,0.004928808659315109,-0.008575808256864548,0.0
1,0.004627403803169727,-0.0027805306017398834,-0.004404982551932335,0.0007428714307025075,0.004726859740912914,-0.008943966589868069,0.0
2,0.004627403803169727,-0.002961447462439537,-0.004991654306650162,0.001368602504953742,0.004726859740912914,-0.009312123991549015,0.0
3,0.004627403803169727,-0.002961447462439537,-0.0052116564474999905,0.0010316703701391816,0.004827834200114012,-0.008575808256864548,0.0
4,0.003935877233743668,-0.003142364090308547,-0.004991654306650162,0.0006947382935322821,0.0046258848160505295,-0.008575808256864548,0.0
5,0.004627403803169727,-0.003504197346046567,-0.005724994000047445,0.0008872709004208446,0.0044239358976483345,-0.008575808256864548,0.0
6,0.004627403803169727,-0.00341373891569674,-0.005871661938726902,0.0008872709004208446,0.004524910356849432,-0.008207649923861027,0.0
7,0.004627403803169727,-0.0035946557763963938,-0.00579832773655653,0.0011520033003762364,0.004524910356849432,-0.008207649923861027,0.0
8,0.005318930372595787,-0.002961447462439537,-0.0035983091220259666,0.0011520033003762364,0.004827834200114012,-0.008207649923861027,0.0
9,0.003935877233743668,-0.003142364090308547,-0.0041849808767437935,0.0009113374981097877,0.004827834200114012,-0.008207649923861027,0.0
10,0.003935877233743668,-0.003323280718177557,-0.004991654306650162,0.0004540724621620029,0.004726859740912914,-0.0074713341891765594,0.0
11,0.003935877233743668,-0.003323280718177557,-0.004918320570141077,0.0006947382935322821,0.004726859740912914,-0.00783949252218008,0.0
12,0.004627403803169727,-0.003504197346046567,-0.004698318429291248,0.0006466050981543958,0.0046258848160505295,-0.0074713341891765594,0.0
13,0.003935877233743668,-0.003866030601784587,-0.0052116564474999905,0.0004540724621620029,0.004524910356849432,-0.007103176321834326,0.0
14,0.003935877233743668,-0.003866030601784587,-0.004844986367970705,0.00011714030551956967,0.004726859740912914,-0.006735018454492092,0.0
15,0.003935877233743668,-0.0037755724042654037,-0.0052116564474999905,-7.539235230069607e-05,0.004524910356849432,-0.006735018454492092,0.0
16,0.004627403803169727,-0.002961447462439537,-0.003964979201555252,0.0010076038306578994,0.005433680955320597,-0.0074713341891765594,0.0
17,0.003935877233743668,-0.002961447462439537,-0.004624984692782164,0.0005984719609841704,0.005029783118516207,-0.008575808256864548,0.0
18,0.003935877233743668,-0.003323280718177557,-0.004991654306650162,0.0004059392958879471,0.004928808659315109,-0.008207649923861027,0.0
19,0.003935877233743668,-0.003323280718177557,-0.004624984692782164,0.0006947382935322821,0.005029783118516207,-0.00783949252218008,0.0
20,0.004627403803169727,-0.003504197346046567,-0.004258314613252878,0.0007669380283914506,0.004928808659315109,-0.0074713341891765594,0.0
21,0.003935877233743668,-0.0035946557763963938,-0.004478316754102707,0.0004059392958879471,0.004827834200114012,-0.007103176321834326,0.0
22,0.003244350664317608,-0.003504197346046567,-0.0041849808767437935,0.00021340663079172373,0.005332706496119499,-0.007103176321834326,0.0
23,0.003244350664317608,-0.003323280718177557,-0.004404982551932335,0.00026153979706577957,0.005130757577717304,-0.007103176321834326,0.0
24,0.004627403803169727,-0.003142364090308547,-0.004404982551932335,0.0005503387656062841,0.0044239358976483345,-0.008575808256864548,0.0
25,0.004627403803169727,-0.0027805306017398834,-0.003964979201555252,0.0007669380283914506,0.004726859740912914,-0.008943966589868069,0.0
26,0.004627403803169727,-0.002961447462439537,-0.004551650490611792,0.0011760699562728405,0.005029783118516207,-0.008943966589868069,0.0
27,0.003935877233743668,-0.003142364090308547,-0.0041849808767437935,0.000815071165561676,0.004827834200114012,-0.008207649923861027,0.0
28,0.003935877233743668,-0.003323280718177557,-0.00389164499938488,0.0004059392958879471,0.0046258848160505295,-0.0074713341891765594,0.0
29,0.003935877233743668,-0.00341373891569674,-0.00433164881542325,0.00035780612961389124,0.004524910356849432,-0.0074713341891765594,0.0
30,0.003935877233743668,-0.003323280718177557,-0.0041849808767437935,0.00035780612961389124,0.004827834200114012,-0.00783949252218008,0.0
31,0.003244350664317608,-0.003323280718177557,-0.004404982551932335,-7.539235230069607e-05,0.004726859740912914,-0.0074713341891765594,0.0
32,0.005318930372595787,-0.0027805306017398834,-0.004111647140234709,0.0009354040957987309,0.004928808659315109,-0.008575808256864548,0.0
33,0.003935877233743668,-0.003323280718177557,-0.004698318429291248,0.0011279367608949542,0.005332706496119499,-0.008575808256864548,0.0
34,0.004627403803169727,-0.003142364090308547,-0.004844986367970705,0.0008872709004208446,0.004928808659315109,-0.008575808256864548,0.0
35,0.003935877233743668,-0.002961447462439537,-0.004478316754102707,0.0010557370260357857,0.005130757577717304,-0.008207649923861027,0.0
36,0.003935877233743668,-0.0035946557763963938,-0.004551650490611792,0.0007669380283914506,0.005029783118516207,-0.00783949252218008,0.0
37,0.003935877233743668,-0.003685113973915577,-0.004698318429291248,0.000815071165561676,0.005029783118516207,-0.00783949252218008,0.0
38,0.003935877233743668,-0.0037755724042654037,-0.004991654306650162,0.0005503387656062841,0.005231732036918402,-0.007103176321834326,0.0
39,0.003244350664317608,-0.0037755724042654037,-0.004844986367970705,0.00035780612961389124,0.005130757577717304,-0.006735018454492092,0.0
40,0.005318930372595787,-0.003323280718177557,-0.00389164499938488,0.0008391377632506192,0.0044239358976483345,-0.00783949252218008,0.0
41,0.003935877233743668,-0.00341373891569674,-0.00389164499938488,0.0008632043609395623,0.005029783118516207,-0.008575808256864548,0.0
42,0.004627403803169727,-0.003323280718177557,-0.004111647140234709,0.0010316703701391816,0.005130757577717304,-0.008575808256864548,0.0
43,0.004627403803169727,-0.003323280718177557,-0.003964979201555252,0.0009354040957987309,0.005231732036918402,-0.00783949252218008,0.0
44,0.004627403803169727,-0.003685113973915577,-0.0035983091220259666,0.0005984719609841704,0.005130757577717304,-0.00783949252218008,0.0
45,0.004627403803169727,-0.003866030601784587,-0.004038312938064337,0.0006466050981543958,0.004928808659315109,-0.00783949252218008,0.0
46,0.003935877233743668,-0.003685113973915577,-0.00389164499938488,0.0005022056284360588,0.005231732036918402,-0.007103176321834326,0.0
47,0.003935877233743668,-0.003866030601784587,-0.004478316754102707,0.0001652734645176679,0.005029783118516207,-0.007103176321834326,0.0
