timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
0,-0.00021328245929908007,-0.012097738683223724,-0.012838387861847878,0.004400991834700108,0.003616139991208911,-0.0008444906561635435,0.0
1,0.00047824415378272533,-0.020804353058338165,-0.026918508112430573,-0.0003641913353931159,-0.010394071228802204,0.001732615171931684,0.0
2,0.00047824415378272533,-0.04565778002142906,-0.05331873148679733,-0.00984642468392849,-0.03687463328242302,0.026399200782179832,0.0
3,0.002552824094891548,-0.06935786455869675,-0.07619892805814743,-0.02005065605044365,-0.06110851466655731,0.044208843261003494,0.0
4,0.010159616358578205,-0.0912487804889679,-0.09849245101213455,-0.027174362912774086,-0.0853423923254013,0.06818512827157974,0.0
5,0.017074882984161377,-0.11223511397838593,-0.11667927354574203,-0.03891885653138161,-0.10796067863702774,0.09450842440128326,0.0
6,0.02468167617917061,-0.12924127280712128,-0.13134606182575226,-0.04777535796165466,-0.1156347393989563,0.12101580202579498,0.0
7,0.031596940010786057,-0.14443828165531158,-0.1401461362838745,-0.049315620213747025,-0.11725033819675446,0.1478913277387619,0.0
8,-0.02095908112823963,-0.05434178188443184,-0.06505216658115387,-0.009076293557882309,-0.08615019172430038,0.01811564527451992,0.0
9,-0.024416713044047356,-0.054160863161087036,-0.07326556742191315,-0.004407376982271671,-0.07928392291069031,0.023269856348633766,0.0
10,-0.018884500488638878,-0.06646319478750229,-0.07971895486116409,-0.015044806525111198,-0.09301645308732986,0.04167775437235832,0.0
11,-0.016809921711683273,-0.07568994909524918,-0.07971895486116409,-0.01831786148250103,-0.08493849635124207,0.05139942839741707,0.0
12,-0.011277708224952221,-0.08726861327886581,-0.08558567613363266,-0.022361047565937042,-0.08816967904567719,0.06183440610766411,0.0
13,-0.004362442065030336,-0.10355111211538315,-0.08851902931928635,-0.03256527706980705,-0.0994788259267807,0.07361546158790588,0.0
14,-0.00021328245929908007,-0.11404427886009216,-0.08793236315250397,-0.033142875880002975,-0.09705543518066406,0.08217513561248779,0.0
15,0.008085036650300026,-0.12707027792930603,-0.09438575059175491,-0.03526073321700096,-0.09786323457956314,0.0917472392320633,0.0
16,-0.0742066279053688,-0.14299094676971436,-0.13193273544311523,-0.05316627025604248,-0.12653999030590057,0.09432435035705566,0.0
17,-0.0586472824215889,-0.15601694583892822,-0.1401461362838745,-0.05971238389611244,-0.12815557420253754,0.10665763914585114,0.0
18,-0.06003033369779587,-0.16687195003032684,-0.14483951032161713,-0.06433316320180893,-0.1289633810520172,0.11659790575504303,0.0
19,-0.050694726407527924,-0.17266127467155457,-0.15187956392765045,-0.06394810229539871,-0.1289633810520172,0.118806853890419,0.0
20,-0.029948927462100983,-0.17772693932056427,-0.16009297966957092,-0.062022775411605835,-0.12250100821256638,0.12138395756483078,0.0
21,-0.009894655086100101,-0.18641094863414764,-0.16478635370731354,-0.05932731553912163,-0.11846202611923218,0.13095606863498688,0.0
22,0.012234196998178959,-0.19292394816875458,-0.16947972774505615,-0.05470653250813484,-0.11321135610342026,0.14568237960338593,0.0
23,0.032979995012283325,-0.19581861793994904,-0.17417308688163757,-0.05047081410884857,-0.11078796535730362,0.16114501655101776,0.0
