timestep,x,y,z,roll,pitch,yaw,gripper
0,0.5075145959854126,-0.1917687952518463,0.34349530935287476,3.1191157924932598,0.013992250407334428,-0.040209572396039374,0.0
1,0.5075170993804932,-0.19176219403743744,0.3434949517250061,3.1191039659762323,0.013994889971630231,-0.040215787217312234,0.0
2,0.5081846117973328,-0.18990324437618256,0.34342265129089355,3.119548962946645,0.014208447618786035,-0.036956127225722044,0.0
3,0.508701503276825,-0.1884746104478836,0.3433713912963867,3.1198394715363946,0.014218669895266656,-0.03417389177583567,0.0
4,0.5087149143218994,-0.18756484985351562,0.342874139547348,3.120298007065509,0.014952544943809043,-0.032576917672971654,0.0
5,0.5083892941474915,-0.18725469708442688,0.34195685386657715,3.120420815958631,0.014594676335555334,-0.032183137616352823,0.0
6,0.5084645748138428,-0.18827135860919952,0.34046271443367004,3.1190948473881708,0.012078624617410494,-0.03377308034966079,0.0
7,0.5092311501502991,-0.1906052976846695,0.33813342452049255,3.1152084490630494,0.004489716500707175,-0.03698163673726459,0.0
8,0.5102417469024658,-0.19289527833461761,0.3349587023258209,3.1106495913679457,-0.0025202679753915103,-0.039507884878320534,0.0
9,0.5115112662315369,-0.19605331122875214,0.3300543427467346,3.1051758660342843,-0.010532445053276884,-0.04263484039087647,0.0
10,0.5116730332374573,-0.1959168016910553,0.3300788998603821,3.1047470896937464,-0.012044096455652742,-0.04257445626543302,0.0
11,0.5116860270500183,-0.19584998488426208,0.32998189330101013,3.1044968235849515,-0.012886561593161483,-0.042423652004155356,0.0
12,0.5120280385017395,-0.19607751071453094,0.33022481203079224,3.1030054876321795,-0.017405199831449947,-0.04243797041438054,0.0
13,0.5122247934341431,-0.19648174941539764,0.3304699659347534,3.101976025552659,-0.02049372676302763,-0.04289376050277555,0.0
14,0.5122885704040527,-0.19731391966342926,0.3306685984134674,3.100910947615277,-0.023585482917600764,-0.044158882349203045,0.0
15,0.5121639370918274,-0.19906161725521088,0.3308999538421631,3.0993973801796613,-0.02789575671006883,-0.047040003500088017,0.0
16,0.5117719173431396,-0.20106074213981628,0.3310036361217499,3.098345444829596,-0.030816083419033413,-0.05056971674584927,0.0
17,0.511509895324707,-0.20406831800937653,0.3302004039287567,3.0960291763971437,-0.035920125894567834,-0.055519624678006724,0.0
18,0.5084924101829529,-0.20825320482254028,0.32644394040107727,3.092704031259102,-0.044595016771872054,-0.06392027624610877,0.0
19,0.5060794353485107,-0.21275003254413605,0.3228868544101715,3.0890609386632395,-0.053107373414104986,-0.07243599127269267,0.0
20,0.5036277770996094,-0.21785752475261688,0.31914594769477844,3.0851885286124214,-0.06150742119026997,-0.08180599729409536,0.0
21,0.502768337726593,-0.22330379486083984,0.31520986557006836,3.0802478292051774,-0.06957847584076915,-0.0903757686741562,0.0
22,0.5023216009140015,-0.22835130989551544,0.31000667810440063,3.075584805099779,-0.07502848297256404,-0.09804041477976137,0.0
23,0.501515805721283,-0.23416706919670105,0.3046809434890747,3.0706230198055895,-0.0811117018018126,-0.10698470419476994,0.0
24,0.5011439323425293,-0.23848357796669006,0.2989285886287689,3.0660492044137992,-0.08574057646250166,-0.11307394836855356,0.0
25,0.5015594959259033,-0.24360854923725128,0.29093435406684875,3.059657935603123,-0.0914626050427696,-0.11911077590840384,0.0
26,0.5003560185432434,-0.2451326847076416,0.28465747833251953,3.057132752023798,-0.09305853289071386,-0.12294210809270847,0.0
27,0.49907368421554565,-0.2465249001979828,0.2762526273727417,3.0540855314995756,-0.0945274005110821,-0.12604532374907915,0.0
28,0.4980960190296173,-0.24793468415737152,0.2686789631843567,3.0521957491326055,-0.09327452050483775,-0.12922932718509852,0.0
29,0.49778929352760315,-0.24909356236457825,0.26076388359069824,3.0496331769974643,-0.09266359093643461,-0.13153861171610529,0.0
30,0.4975159764289856,-0.24964605271816254,0.25310471653938293,3.047583625584171,-0.09124413414833543,-0.13333581005778308,0.0
31,0.49749863147735596,-0.24985072016716003,0.2456280142068863,3.0457666579584974,-0.08993384725804443,-0.13542249356232,0.0
32,0.4975331723690033,-0.2499876171350479,0.23738621175289154,3.0432826612554327,-0.08958252791837618,-0.13683525426327214,0.0
33,0.4969126284122467,-0.2507142722606659,0.22742114961147308,3.04176836862131,-0.08847660461479134,-0.13903064421530031,0.0
34,0.49670788645744324,-0.2501380443572998,0.22510460019111633,3.0445794466033376,-0.08504320632337703,-0.13870515266205483,0.0
35,0.49682319164276123,-0.24902930855751038,0.2230721414089203,3.048295040194836,-0.08243926525852174,-0.13763187458506992,0.0
36,0.49696364998817444,-0.2481701523065567,0.22176004946231842,3.05011048850009,-0.08055881711504531,-0.13649859152716626,0.0
37,0.49725085496902466,-0.24683895707130432,0.2200687974691391,3.0514730506334065,-0.07780419504727942,-0.13429648631052626,0.17180617937123588
38,0.49780920147895813,-0.24497249722480774,0.21842609345912933,3.0531346109256052,-0.07524672566616819,-0.13110586514786762,0.37444934731599844
39,0.49860233068466187,-0.24334101378917694,0.2178925722837448,3.054343379514821,-0.07474251228711637,-0.1281191828214206,0.4801761965873361
40,0.4986182749271393,-0.24329084157943726,0.21785736083984375,3.0543869808822572,-0.07468976439096764,-0.12804477374422907,0.696035248082856
41,0.4986182749271393,-0.24329084157943726,0.21785736083984375,3.0543869808822572,-0.07468976439096764,-0.12804477374422907,0.903083703240047
42,0.4986182749271393,-0.24329084157943726,0.21785736083984375,3.0543869808822572,-0.07468976439096764,-0.12804477374422907,0.9383259899827383
43,0.5006054639816284,-0.24300821125507355,0.22098997235298157,3.0532581043571465,-0.08130998386130628,-0.12609497730867222,0.9383259899827383
44,0.5030483603477478,-0.2424212396144867,0.22444063425064087,3.0522878181459885,-0.08870200508299564,-0.12339273742578369,0.9383259899827383
45,0.5022413730621338,-0.2432987540960312,0.22297056019306183,3.053064138117311,-0.08615584165428847,-0.12318222449714718,0.9383259899827383
46,0.5027162432670593,-0.24387438595294952,0.22334200143814087,3.0558222910265265,-0.08841504768656905,-0.12387076826042134,0.9383259899827383
47,0.503386378288269,-0.24388274550437927,0.22369635105133057,3.057313293393975,-0.0900789779658191,-0.12376500659760008,0.9383259899827383
48,0.5049622058868408,-0.2443424016237259,0.22458605468273163,3.0583582136329994,-0.09219265631713003,-0.12365698017579757,0.9383259899827383
49,0.5068466663360596,-0.24333882331848145,0.22557048499584198,3.05998197159798,-0.09262654900178591,-0.12109781795940357,0.9383259899827383
50,0.5084906220436096,-0.24344627559185028,0.22705677151679993,3.0624383775305266,-0.08616699311565745,-0.12078916849135023,0.9383259899827383
51,0.5105378031730652,-0.2434590756893158,0.22890843451023102,3.064663942634327,-0.08083302052899799,-0.1199830193381599,0.9383259899827383
52,0.514042317867279,-0.24366728961467743,0.23231539130210876,3.067689635760743,-0.0737529301371922,-0.11872752540680878,0.9383259899827383
53,0.5186102986335754,-0.24450109899044037,0.23740734159946442,3.0703516246713822,-0.06753154632252456,-0.11772215477151422,0.9383259899827383
54,0.5227219462394714,-0.24560381472110748,0.2428261637687683,3.0738134587807333,-0.05823250244706224,-0.11765772277989192,0.9383259899827383
55,0.5227901339530945,-0.2456272393465042,0.242906853556633,3.073810016265907,-0.05824980955651715,-0.1176491732245393,0.9383259899827383
56,0.5227901339530945,-0.2456272393465042,0.242906853556633,3.073810016265907,-0.05824980955651715,-0.1176491732245393,0.9383259899827383
57,0.5227901339530945,-0.2456272393465042,0.242906853556633,3.073810016265907,-0.05824980955651715,-0.1176491732245393,0.9383259899827383
58,0.5231800079345703,-0.2455810159444809,0.24293126165866852,3.074102463625846,-0.05746093264569607,-0.11858863529421833,0.9383259899827383
59,0.5232033729553223,-0.24551385641098022,0.24288411438465118,3.0741581549500707,-0.05739459561238691,-0.11850963277064847,0.9383259899827383
60,0.5252580642700195,-0.2463289052248001,0.2455318570137024,3.0753302392907176,-0.05352951467606748,-0.11753857505889842,0.9383259899827383
61,0.5298935770988464,-0.24812766909599304,0.25190168619155884,3.0772471134627786,-0.047722929040132867,-0.11764776327911178,0.9383259899827383
0,0.5281327962875366,0.10100340098142624,0.2869129180908203,-3.1284233776665813,0.005461714146572927,0.02877635262597276,0.9339207082486779
1,0.5281317830085754,0.10100079327821732,0.28691190481185913,-3.128424814400492,0.005465911737001727,0.02877797607769135,0.9339207082486779
2,0.5283719897270203,0.09789204597473145,0.2860179841518402,-3.1292404320899476,0.004845657414465299,0.02345735694189424,0.9427312771951667
3,0.5283698439598083,0.09510745853185654,0.2845986783504486,-3.1297681623195404,0.0034793617052355508,0.018383188000011222,0.9427312771951667
4,0.5269848704338074,0.09207409620285034,0.28210628032684326,-3.1306938433683418,0.003872518532154645,0.013300171344068685,0.9427312771951667
5,0.5259446501731873,0.0885125920176506,0.2799263298511505,-3.1316903511363763,0.0035210412172974603,0.007156477560263156,0.9427312771951667
6,0.5252212882041931,0.08409030735492706,0.27779221534729004,-3.1323940838470774,-0.00041789302237238424,-0.00028930150116273734,0.9427312771951667
7,0.5238296985626221,0.0804632306098938,0.2748725116252899,-3.1323965160086944,-0.006307162409666223,-0.006601156103954224,0.9427312771951667
8,0.5217392444610596,0.07703786343336105,0.2713997960090637,-3.132478633129919,-0.011184351115725022,-0.01241445118397808,0.9427312771951667
9,0.519546389579773,0.07338734716176987,0.26733094453811646,-3.132167504768163,-0.01862956021702189,-0.018677091071655712,0.9427312771951667
10,0.5180920958518982,0.06907690316438675,0.26182880997657776,-3.130641878008205,-0.034030920795363295,-0.026498959228110592,0.9427312771951667
11,0.5167297124862671,0.0659724771976471,0.25699272751808167,-3.128675659841037,-0.04951661136033225,-0.03217928791742721,0.9427312771951667
12,0.5153758525848389,0.0628269836306572,0.25170281529426575,-3.1268398187273565,-0.0643643641297389,-0.03797412530499448,0.9427312771951667
13,0.5149115324020386,0.05973260477185249,0.24548009037971497,-3.125129880359494,-0.07727296096761971,-0.04395869665672727,0.9427312771951667
14,0.5137421488761902,0.05578990653157234,0.24035444855690002,-3.123912271682105,-0.09139577057604997,-0.05126802052821377,0.9427312771951667
15,0.5127013921737671,0.05249405279755592,0.23458537459373474,-3.1227272592098916,-0.10371364262481753,-0.05741771602254799,0.9427312771951667
16,0.5129553079605103,0.049713585525751114,0.22746770083904266,-3.1211464872561363,-0.11580615268720718,-0.06297390561548578,0.9427312771951667
17,0.5122734308242798,0.04698441922664642,0.21966689825057983,-3.1197368381466624,-0.12851277539019357,-0.06818585443244693,0.9427312771951667
